drug_name,drugbank_id,ind_name,ind_id,NCT,status,phase,DetailedStatus
methylprednisolone,DB00959,Hemangioma,C0018916,NCT00555464,Terminated,Phase 2,The introduction of oral propranolol as a highly efficacious agent for infantile hemangiomas
methylprednisolone,DB00959,Labor Pain,C0474368,NCT02212210,Terminated,Early Phase 1,PI permanently closed accrual for the study based on FDA warning issued in April 2014. Study is closed
methylprednisolone,DB00959,Multiple Sclerosis,C0026769,NCT00418145,Terminated,Phase 3,low enrollment - data was not analyzed for this study
methylprednisolone,DB00959,Multiple Sclerosis,C0026769,NCT00947895,Terminated,Phase 2/Phase 3,Study reached halfway point in approximately one year time period and was halted to analyze data.
methylprednisolone,DB00959,Multiple Sclerosis,C0026769,NCT02048358,Terminated,Phase 1,NA
methylprednisolone,DB00959,Myasthenia Gravis,C0026896,NCT00424489,Terminated,Phase 1,No participants enrolled for more than two years. No plan to continue study.
methylprednisolone,DB00959,Neuromyelitis Optica,C0027873,NCT02398994,Terminated,Phase 3,Continued effort did not successfully increase recruitment into the study.
methylprednisolone,DB00959,Neuromyelitis Optica,C0027873,NCT03829566,Withdrawn,Phase 2/Phase 3,Discontinued by Investigator
methylprednisolone,DB00959,Non-Small Cell Lung Carcinoma,C0007131,NCT03661567,Terminated,Phase 2,slow enrollment
methylprednisolone,DB00959,Opiate Addiction,C0524662,NCT02935101,Terminated,Phase 2,difficulties in recruiting study participants
methylprednisolone,DB00959,Renal Cell Carcinoma,C0007134,NCT02763761,Withdrawn,Phase 2,Insufficient enrollment
methylprednisolone,DB00959,Scleroderma,C0011644,NCT03593902,Terminated,Phase 2/Phase 3,PI Sabbatical
methylprednisolone,DB00959,Systemic Scleroderma,C0036421,NCT03593902,Terminated,Phase 2/Phase 3,PI Sabbatical
methyltestosterone,DB06710,Prostatic Hypertrophy,C1739363,NCT03297398,Terminated,Phase 2,study terminated by sponsor decision
metoclopramide,DB01233,Gastroparesis,C0152020,NCT01934192,Terminated,Phase 2,NA
metoprolol,DB00264,Malignant neoplasm of breast,C0006142,NCT02269696,Withdrawn,Phase 3,Withdrawn
metoprolol,DB00264,Obesity,C0028754,NCT00993421,Terminated,Phase 2,Clinical trial terminated due to results from recent nonclinical studies
metronidazole,DB00916,Bacterial Vaginosis,C0085166,NCT00741845,Terminated,Phase 3,"Terminated for site documentation and monitoring issues - not safety, study drug, or adverse event issues."
metronidazole,DB00916,Bacterial Vaginosis,C0085166,NCT01762670,Terminated,Phase 1/Phase 2,Company decided to stop study for reasons other than safety
metronidazole,DB00916,Bacterial Vaginosis,C0085166,NCT03769688,Withdrawn,Phase 1,Replaced with different study at another site.
metronidazole,DB00916,Clostridium difficile infection,C0343386,NCT02301000,Terminated,Phase 2/Phase 3,Slow recruitment in pilot phase. A follow-up trial is launched (NCT03796650).
metronidazole,DB00916,Crohn Disease,C0010346,NCT00257699,Terminated,Phase 2,Inadequate recruitment to meet completion date
metronidazole,DB00916,Ulcerative Colitis,C0009324,NCT03986996,Terminated,Phase 2,There is no feasibility to conduct the study
micafungin,DB01141,Aspergillosis,C0004030,NCT00047827,Terminated,Phase 2,Inadequate enrollment
micafungin,DB01141,Aspergillosis,C0004030,NCT01207128,Withdrawn,Phase 2,None enrolled
micafungin,DB01141,Candidiasis,C0006840,NCT00815516,Terminated,Phase 3,It was decided to discontinue the study due to insufficient recruitment.
miconazole,DB01110,Inflammatory Bowel Diseases,C0021390,NCT00061282,Terminated,Phase 1/Phase 2,Funding Horizon
miconazole,DB01110,Ulcerative Colitis,C0009324,NCT00061282,Terminated,Phase 1/Phase 2,Funding Horizon
midazolam,DB00683,Bipolar Disorder,C0005586,NCT02351869,Terminated,Phase 2,This study was terminated due to COVID-19 pandemic-related halting of recruitment in the context of an upcoming replacement of the study MRI scanner.
midazolam,DB00683,Dyspnea,C0013404,NCT01687751,Withdrawn,Phase 2,Study design determined to be not likely feasible
midazolam,DB00683,Epilepsy,C0014544,NCT01316445,Terminated,Phase 1,Funding agency no longer provide support.
midazolam,DB00683,Epilepsy,C0014544,NCT01390220,Terminated,Phase 3,NA
midazolam,DB00683,Epilepsy,C0014544,NCT02161185,Terminated,Phase 3,Study terminated due to slow enrollment. There were no safety concerns.
midazolam,DB00683,Nausea,C0027497,NCT01687751,Withdrawn,Phase 2,Study design determined to be not likely feasible
midodrine,DB00211,Hepatorenal Syndrome,C0019212,NCT00742339,Terminated,Phase 2/Phase 3,Decision of independent monitoring committee: Risk of non-response to treatment significantly higher in midodrine group than in terlipressin group.
midodrine,DB00211,Hepatorenal Syndrome,C0019212,NCT01587222,Withdrawn,Phase 2,the sponsor did not provide the treatment
mifepristone,DB00834,Depressive disorder,C0011581,NCT00725270,Terminated,Phase 2/Phase 3,Lack of funding.
mifepristone,DB00834,Depressive disorder,C0011581,NCT00867360,Terminated,Phase 3,Insufficient recruitment.
mifepristone,DB00834,Nicotine Dependence,C0028043,NCT03248713,Terminated,Early Phase 1,Lack of recruitment
mifepristone,DB00834,Severe major depression with psychotic features,C0270458,NCT00637494,Terminated,Phase 3,DRC recommended stopping study as it had missed its primary endpoint
milnacipran,DB04896,Fibromyalgia,C0016053,NCT00793520,Terminated,Phase 3,NA
milnacipran,DB04896,Irritable Bowel Syndrome,C0022104,NCT01471379,Terminated,Phase 2,Due to recruitment difficulties the study is terminated.
milrinone,DB00235,Congestive heart failure,C0018802,NCT00338455,Terminated,Phase 2,"DSMC acknowledged no safety concerns with the trial, recommending that the trial be terminated due to slow enrollment"
minocycline,DB01017,Acne Vulgaris,C0001144,NCT00392223,Terminated,Phase 3,See Detailed Description
minocycline,DB01017,Cystic Fibrosis,C0010674,NCT01349192,Terminated,Phase 2,Interim review showed a statistically significant treatment effect and the DMC recommended that the study be stopped with ongoing follow-up of enrolled subjects
minocycline,DB01017,Multiple Sclerosis,C0026769,NCT01073813,Terminated,Phase 2,Lack of recruitment
minocycline,DB01017,Multiple Sclerosis,C0026769,NCT04291456,Terminated,Phase 3,Completion is not possible due to recruitment concerns
mirtazapine,DB00370,Sleeplessness,C0917801,NCT00488072,Suspended,Phase 2,closed to accrual
misoprostol,DB00929,Gastric ulcer,C0038358,NCT00594854,Terminated,Phase 3,POZEN agreed with FDA to stop study due to low and inadequate enrollment
misoprostol,DB00929,Menorrhagia,C0025323,NCT00953641,Withdrawn,Phase 3,"Principle Investigator retired, Resident moved away"
misoprostol,DB00929,Postpartum Hemorrhage,C0032797,NCT01710566,Withdrawn,Phase 3,NA
mitomycin,DB00305,"Carcinoma, Transitional Cell",C0007138,NCT04006691,Withdrawn,Phase 3,"Due to projected low enrollment, it has decided not to move forward with the study."
mitoxantrone,DB01204,"Multiple Sclerosis, Acute Relapsing",C0393664,NCT05496894,Withdrawn,Phase 2,"Due to the company's project adjustment, decided to stop this study"
mitoxantrone,DB01204,"Multiple Sclerosis, Secondary Progressive",C0751965,NCT00146159,Terminated,Phase 3,NA
mitoxantrone,DB01204,Pain,C0030193,NCT01522443,Terminated,Phase 3,Stopped after the outcome of cabozantinib Phase 3 CRPC study XL184-307.
modafinil,DB00745,Major Depressive Disorder,C1269683,NCT03620253,Terminated,Phase 3,Principal Investigator left study site
modafinil,DB00745,Major Depressive Disorder,C1269683,NCT04317001,Withdrawn,Phase 3,Researcher leading the study moved institutions study not feasible
modafinil,DB00745,Pain,C0030193,NCT00267332,Terminated,Phase 3,Low accrual
modafinil,DB00745,Schizophrenia,C0036341,NCT00838227,Withdrawn,Phase 2,No source of funding to implement the study.
mometasone furoate,DB14512,Allergic rhinitis (disorder),C2607914,NCT04670653,Withdrawn,Phase 3,Sponsor decision
mometasone furoate,DB14512,Asthma,C0004096,NCT01026870,Withdrawn,Phase 3,NA
mometasone furoate,DB14512,Asthma,C0004096,NCT04206761,Withdrawn,Phase 3,issues related to Covid-19 restrictions/shutdowns
mometasone furoate,DB14512,Chronic small plaque psoriasis,C0406317,NCT01228656,Suspended,Phase 2,NA
mometasone furoate,DB14512,Eosinophilic esophagitis,C0341106,NCT02113267,Terminated,Phase 2,"Combination slow recruitment, short shelf life for placebo and insufficient funding for further drug production (probably anyway sufficient number included)."
morphine,DB00295,Chronic pain,C0150055,NCT01964378,Terminated,Phase 3,low accrual made the study no longer feasible/decision not related to safety and efficacy
morphine,DB00295,Dyspnea,C0013404,NCT02455362,Withdrawn,Phase 3,'Recruitment not possible given changes to trial criteria
morphine,DB00295,Opioid withdrawal,C0029104,NCT03678792,Withdrawn,Phase 3,Infeasible to conduct at this time.
morphine,DB00295,Pain,C0030193,NCT00287326,Terminated,Phase 3,terminated by PI
morphine,DB00295,Pain,C0030193,NCT00362219,Withdrawn,Phase 3,no patients were recrueted
morphine,DB00295,Pain,C0030193,NCT00505414,Terminated,Phase 3,"Recall of rescue medication, alternative rescue medication availability issues."
morphine,DB00295,Pain,C0030193,NCT01318161,Terminated,Phase 3,Difficulty in recruiting
morphine,DB00295,Pain,C0030193,NCT01964378,Terminated,Phase 3,low accrual made the study no longer feasible/decision not related to safety and efficacy
morphine,DB00295,"Pain, Postoperative",C0030201,NCT02511483,Terminated,Phase 2,Difficulty with recruitment
moxifloxacin,DB00218,Acute otitis media,C0271429,NCT01071902,Terminated,Phase 3,Management decision
moxifloxacin,DB00218,Alzheimer's Disease,C0002395,NCT00884533,Withdrawn,Phase 1,The whole project was terminated
moxifloxacin,DB00218,Asthma,C0004096,NCT01721135,Withdrawn,Phase 1,Study was terminated due to toxicology findings after screening started but before first subject first dose.
moxifloxacin,DB00218,Malignant neoplasm of breast,C0006142,NCT00324324,Terminated,Phase 3,NA
moxifloxacin,DB00218,Neuroblastoma,C0027819,NCT00324324,Terminated,Phase 3,NA
muromonab-CD3,DB00075,Crohn Disease,C0010346,NCT05028946,Withdrawn,Phase 1,For business reasons
mycophenolate mofetil,DB01024,Acute lymphoblastic leukemia - category,C1531702,NCT03128034,Suspended,Phase 1/Phase 2,Administrative - FDA Comments
mycophenolate mofetil,DB01024,Atherosclerosis,C0004153,NCT00311311,Terminated,Phase 3,See termination reason in detailed description.
mycophenolate mofetil,DB01024,"Leukemia, Myelomonocytic, Chronic",C0023480,NCT00119366,Terminated,Phase 2,Funding ended before target accrual was reached; participants are no longer being examined or receiving intervention.
mycophenolate mofetil,DB01024,"Leukemia, Myelomonocytic, Chronic",C0023480,NCT00589316,Terminated,Phase 1,Terminated due to loss of funding
mycophenolate mofetil,DB01024,"Leukemia, Myelomonocytic, Chronic",C0023480,NCT03128034,Suspended,Phase 1/Phase 2,Administrative - FDA Comments
mycophenolate mofetil,DB01024,"Lupus Erythematosus, Systemic",C0024141,NCT00430677,Terminated,Phase 2/Phase 3,Terminated due to failure to meet the primary efficacy endpoint in the Short-term Period
mycophenolate mofetil,DB01024,"Lupus Erythematosus, Systemic",C0024141,NCT00504244,Terminated,Phase 3,Insufficient recruitment
mycophenolate mofetil,DB01024,"Lupus Erythematosus, Systemic",C0024141,NCT00626197,Terminated,Phase 3,Study was terminated due to an imbalance of serious and opportunistic infections in the ocrelizumab treated patients versus the placebo arm.
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT00425438,Terminated,Phase 3,Study was terminated early for administrative reasons.
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT00626197,Terminated,Phase 3,Study was terminated due to an imbalance of serious and opportunistic infections in the ocrelizumab treated patients versus the placebo arm.
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT01015456,Terminated,Phase 3,Data Safety Monitoring Board concerning of the participants' safety
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT01499355,Terminated,Phase 2,Results from pre-specified criteria did not demonstrate sufficient efficacy to warrant continuation of the study.
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT01714817,Terminated,Phase 3,Inability to meet protocol objectives.
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT01930890,Terminated,Phase 2,Results from pre-specified criteria in study NCT01499355 (211LE201) did not demonstrate sufficient efficacy to warrant continuation of the study
mycophenolate mofetil,DB01024,Lupus Nephritis,C0024143,NCT03943147,Terminated,Phase 2,Insufficient enrollment
mycophenolate mofetil,DB01024,Malignant Neoplasm (Morphology),C1288351,NCT01871441,Terminated,Phase 2,Trial was closed due to poor accrual.
mycophenolate mofetil,DB01024,Multiple Myeloma,C0026764,NCT00303719,Terminated,Phase 2,IRB Study Closure
mycophenolate mofetil,DB01024,Myelofibrosis,C0026987,NCT02728700,Terminated,Phase 1,Accrual factor
mycophenolate mofetil,DB01024,Neuroblastoma,C0027819,NCT00874315,Withdrawn,Phase 2,lack of accrual
mycophenolate mofetil,DB01024,Peripheral T-Cell Lymphoma,C0079774,NCT01652014,Withdrawn,Phase 2,Funding unavailable
mycophenolate mofetil,DB01024,Primary Myelofibrosis,C0001815,NCT02728700,Terminated,Phase 1,Accrual factor
mycophenolate mofetil,DB01024,Refractory acute myeloid leukemia,C4528668,NCT03128034,Suspended,Phase 1/Phase 2,Administrative - FDA Comments
mycophenolate mofetil,DB01024,Renal transplant rejection,C0238217,NCT05073822,Withdrawn,Phase 1/Phase 2,Funding not secured
mycophenolate mofetil,DB01024,Rheumatoid Arthritis,C0003873,NCT00282412,Terminated,Phase 1,No participant enrolled for three years. No plan to continue study.
mycophenolate mofetil,DB01024,Thrombocytopenia due to platelet alloimmunization,C0272286,NCT02649504,Withdrawn,Phase 3,NA
mycophenolate mofetil,DB01024,Waldenstrom Macroglobulinemia,C0024419,NCT01044745,Terminated,Phase 2,Study was closed to accrual for safety related to the frequency of BK infections.
mycophenolate mofetil,DB01024,Waldenstrom Macroglobulinemia,C0024419,NCT01652014,Withdrawn,Phase 2,Funding unavailable
nafcillin,DB00607,Osteomyelitis,C0029443,NCT02344511,Withdrawn,Phase 3,NA
naloxone,DB01183,Mycosis Fungoides,C0026948,NCT02811783,Terminated,Phase 3,Sponsor decision
naloxone,DB01183,Opiate Addiction,C0524662,NCT01713803,Withdrawn,Phase 3,FDA did not require a clinical trial for indication.
naloxone,DB01183,Pain,C0030193,NCT01014559,Terminated,Phase 3,Lack of recruitment
naltrexone,DB00704,Crohn Disease,C0010346,NCT01810185,Withdrawn,Phase 2,Low patient enrollment
naltrexone,DB00704,Degenerative polyarthritis,C0029408,NCT04115020,Withdrawn,Phase 2,A pilot study was negative.
naltrexone,DB00704,"Dermatitis, Atopic",C0011615,NCT04154033,Withdrawn,Phase 2,Funding
naltrexone,DB00704,"Dermatitis, Atopic",C0011615,NCT04325802,Withdrawn,Phase 2,Covid-19 pandemic
naltrexone,DB00704,Endometriosis,C0014175,NCT03970330,Terminated,Phase 3,"Original PI left institution, lack of funding to continue"
naltrexone,DB00704,Obesity,C0028754,NCT03132571,Terminated,Phase 2,Study discontinued due to funding.
naltrexone,DB00704,Schizophrenia,C0036341,NCT03132571,Terminated,Phase 2,Study discontinued due to funding.
naltrexone,DB00704,Ulcerative Colitis,C0009324,NCT01810185,Withdrawn,Phase 2,Low patient enrollment
naproxen,DB00788,COVID19 (disease),C5203670,NCT04325633,Terminated,Phase 3,Stop inclusions for insufficient recruitment
naproxen,DB00788,Degenerative polyarthritis,C0029408,NCT00418782,Terminated,Phase 2,Results of interim analysis indicate lack of efficacy when compared to placebo.
naproxen,DB00788,Migraine Disorders,C0149931,NCT01726920,Withdrawn,Phase 3,"Due to budget limitations, the company decided to withdraw this study."
natalizumab,DB00108,Multiple Myeloma,C0026764,NCT00675428,Terminated,Phase 1/Phase 2,Sponsor decision due to low enrollment and not safety concerns.
natalizumab,DB00108,"Multiple Sclerosis, Acute Relapsing",C0393664,NCT02142192,Terminated,Phase 2,Sponsor's decision.
natalizumab,DB00108,"Multiple Sclerosis, Relapsing-Remitting",C0751967,NCT01058005,Terminated,Phase 3,"Due to significantly slower than expected enrollment, the Sponsor decided to terminate the study."
natalizumab,DB00108,"Multiple Sclerosis, Secondary Progressive",C0751965,NCT01416181,Terminated,Phase 3,The ASCEND Study did not achieve statistical significance on the primary or secondary endpoints.
